id,name,cuisine,address,coordinates,numOfReviews,rating,zipcode,insertedAtTimeStamp
d7YbQzGlmawMGAzUHzZvuw,b'Tacombi',mexican,267 Elizabeth St,"{'latitude': 40.724011312821794, 'longitude': -73.99386129999999}",1229,3.8,10012,2024-02-15T17:15:05.357890
aGEfxtoWMnZcuQMaDR1b4g,b'Breuklyn Tequila & Taco Bar',mexican,1177 Bedford Ave,"{'latitude': 40.6832, 'longitude': -73.95372}",175,3.5,11216,2024-02-15T17:15:05.357890
YgVUJg4-aUsSu9dLhfF-3Q,b'Pinks',mexican,242 E 10th St,"{'latitude': 40.7287913560867, 'longitude': -73.9845903217793}",234,3.8,10003,2024-02-15T17:15:05.357890
-vBfKWJ1v9YdJQT5XUbcBQ,b'Le Botaniste',mexican,833 Lexington Ave,"{'latitude': 40.7649986274526, 'longitude': -73.9659830279587}",481,4.5,10065,2024-02-15T17:15:05.357890
3t1IjhshYUfDWIzpJn5YlQ,b'Cinco De Mayo',mexican,153 E 43rd St,"{'latitude': 40.75172171488582, 'longitude': -73.9742506021925}",19,4.7,10017,2024-02-15T17:15:05.357890
0Y8dv9UHGquFkWlVK7PdjA,"b""Buddy's Burrito & Taco Bar""",mexican,260 Court St,"{'latitude': 40.685223, 'longitude': -73.994696}",207,4.0,11231,2024-02-15T17:15:05.357890
tXWA5kUJnZY_NbED1-ST0g,b'La \xc3\x91apa',mexican,656 Nostrand Ave,"{'latitude': 40.67596, 'longitude': -73.95007}",120,4.5,11216,2024-02-15T17:15:05.357890
mpPZhqTzk2_Pz35gBQnbCw,b'Santa Fe BK',mexican,178 N 8th St,"{'latitude': 40.718101199815685, 'longitude': -73.95677762208928}",106,4.7,11211,2024-02-15T17:15:05.357890
ifGXrRqs-zp6ek7LsoozrQ,b'Taqueria Diana',mexican,129 2nd Ave,"{'latitude': 40.7284337609976, 'longitude': -73.9879844318771}",786,3.7,10003,2024-02-15T17:15:05.357890
76B7-T4f1EdsQsoI0NM9Wg,b'Beso',mexican,70 Bay St,"{'latitude': 40.64045253819637, 'longitude': -74.07587487334874}",665,4.1,10301,2024-02-15T17:15:05.357890
5IGFJRN06HiclnivxaFThQ,b'El Pote Espa\xc3\xb1ol Restaurant',mexican,718 2nd Ave,"{'latitude': 40.747535, 'longitude': -73.973547}",231,4.0,10016,2024-02-15T17:15:05.357890
njV8tFM7PivgDhWng_Lb6g,b'Las Margaritas',mexican,7206 3rd Ave,"{'latitude': 40.6333399, 'longitude': -74.02719}",328,3.8,11209,2024-02-15T17:15:05.357890
4ttqjZMCsfz6X0kQ_KR0xQ,b'Orale Mexican Kitchen',mexican,341 Grove St,"{'latitude': 40.720536, 'longitude': -74.042976}",1344,3.9,07302,2024-02-15T17:15:05.357890
34LM8_lP8iwizHBu6YgaQQ,b'El Jeffe',mexican,1483 Fulton St,"{'latitude': 40.6801601, 'longitude': -73.9419752}",323,4.3,11216,2024-02-15T17:15:05.357890
iPc-zPgcpgeSo76xl5Jbpw,b'The Maze',mexican,32 W 32nd St,"{'latitude': 40.747664, 'longitude': -73.987245}",728,3.9,10001,2024-02-15T17:15:05.357890
R1mLakJBtmK-KETUuLaGaA,b'Rumba Cubana',mexican,235 Pavonia Ave,"{'latitude': 40.727373308159954, 'longitude': -74.04381749999845}",561,4.3,07302,2024-02-15T17:15:05.357890
zgX8fbzcY0RRwtO4RXo0Cw,b'Mezquila Bar & Restaurant',mexican,634 4th Ave,"{'latitude': 40.66441, 'longitude': -73.99421}",8,5.0,11232,2024-02-15T17:15:05.357890
-EOqWiMqQ_6QwLBKwmWdsQ,b'Alma Negra',mexican,494 4th Ave,"{'latitude': 40.668789863362726, 'longitude': -73.990421}",51,4.5,11215,2024-02-15T17:15:05.357890
LyCE268_fz_MAZieFZY1lA,b'El Cantinero',mexican,86 University Pl,"{'latitude': 40.73364, 'longitude': -73.99324}",597,3.1,10003,2024-02-15T17:15:05.357890
AnAZaBsEuBjYvzaPMTN0oQ,b'Flats Fix',mexican,28 E 16th St,"{'latitude': 40.73668329493767, 'longitude': -73.99154906217662}",262,3.7,10003,2024-02-15T17:15:05.357890
aIigHZBgXDHXalBZMRHsvg,"b""Gringo's""",mexican,12 Coles St,"{'latitude': 40.7216329213934, 'longitude': -74.0476842694786}",639,3.8,07302,2024-02-15T17:15:05.357890
1nR3kKOs938gcgnw6p5wjg,b'Sinigual',mexican,640 3rd Ave,"{'latitude': 40.7503161990978, 'longitude': -73.97508162972879}",1151,3.7,10017,2024-02-15T17:15:05.357890
rdXcbBve2X6Bst7UoQ6T0w,b'Sunken Harbor Club',american,372 Fulton St,"{'latitude': 40.69131703158167, 'longitude': -73.98786094039679}",69,4.6,11201,2024-02-15T17:15:06.758081
I7z828r-k_shx2JbqL2DeQ,b'Little Myanmar',american,150 E 2nd St,"{'latitude': 40.72300252512418, 'longitude': -73.98551929999999}",90,4.0,10009,2024-02-15T17:15:06.758081
47J3jLkclOMXExoPoIpnag,b'Levantine',american,361 Graham Ave,"{'latitude': 40.715385, 'longitude': -73.944839}",229,4.6,11211,2024-02-15T17:15:06.758081
q2Vq56jenOx8cXD2fCupYg,b'Leitao',american,547 Hudson St,"{'latitude': 40.73495, 'longitude': -74.00628}",160,4.7,10014,2024-02-15T17:15:06.758081
R7EGjHWw0tNheY6-ahH8fQ,b'Tuome',american,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",692,4.3,10009,2024-02-15T17:15:06.758081
WG639VkTjmK5dzydd1BBJA,b'Rubirosa',american,235 Mulberry St,"{'latitude': 40.722766, 'longitude': -73.996233}",3288,4.3,10012,2024-02-15T17:15:06.758081
_4Grm99JEHnDWskCHAJfUg,"b""Kiki's""",american,130 Division St,"{'latitude': 40.7144971858255, 'longitude': -73.9918553931336}",865,4.1,10002,2024-02-15T17:15:06.758081
HiNUBUR1hFwScd_OvVLQAg,b'La Pecora Bianca',american,1133 Broadway,"{'latitude': 40.74358, 'longitude': -73.9892}",1104,4.0,10010,2024-02-15T17:15:06.759078
DRitJoNGTkHXZvH_YpLIAw,b'Marc Forgione',american,134 Reade St,"{'latitude': 40.71647, 'longitude': -74.0095599}",1023,4.3,10013,2024-02-15T17:15:06.759078
itblJyiTY2h2ACidLk66oA,b'Takahachi',american,85 Ave A,"{'latitude': 40.725315, 'longitude': -73.984436}",615,3.8,10009,2024-02-15T17:15:06.759078
qbEuBOWUXO2s-C28xJ0tOQ,b'Koliba',american,3111 23rd Ave,"{'latitude': 40.7743701, 'longitude': -73.9126345}",127,4.3,11105,2024-02-15T17:15:06.759078
z5hRX3iJ5Ty_S38iG_WY3Q,b'Tanner Smiths',american,204 W 55th St,"{'latitude': 40.76442, 'longitude': -73.98169}",2082,4.3,10019,2024-02-15T17:15:06.759078
FXYsBqMu2q1dhJYQg_FfAA,b'Rosemary\xe2\x80\x99s - East',american,350 1st Ave,"{'latitude': 40.73511642677366, 'longitude': -73.97939213227411}",281,4.1,10010,2024-02-15T17:15:06.759078
QPEzLkO35OTYijFhs8d7-w,b'The Reading Room',american,16 E 46th St,"{'latitude': 40.7555, 'longitude': -73.97802}",122,4.5,10017,2024-02-15T17:15:06.759078
VqnPcfqYltgxAkIuTaGkYg,b'Tre',american,173 Ludlow St,"{'latitude': 40.72184, 'longitude': -73.987714}",530,3.9,10002,2024-02-15T17:15:06.759078
ihd2cISx6muy6bKVPhA4cg,b'Queensyard',american,20 Hudson Yards,"{'latitude': 40.7533936, 'longitude': -74.00174205487694}",519,3.6,10001,2024-02-15T17:15:06.759078
xkvv0n7jbl4Ra3Vm_jfxaA,b'Upland',american,345 Park Ave S,"{'latitude': 40.7418912, 'longitude': -73.9846396}",1243,4.0,10010,2024-02-15T17:15:06.759078
TAANt0fPbfHqVP5LyMBioA,b'Kashkaval Garden',american,852 9th Ave,"{'latitude': 40.76680229936593, 'longitude': -73.986219866559}",704,4.2,10019,2024-02-15T17:15:06.759078
1vAMfzO6i89lDayBT1zlLA,b'The Folly',american,92 W Houston St,"{'latitude': 40.72721, 'longitude': -74.00004}",264,4.3,10012,2024-02-15T17:15:06.759078
p5g5P-t-iAvHAxJvI6KUPg,b'La Nacional',american,239 W 14th St,"{'latitude': 40.739475, 'longitude': -74.001143}",185,4.3,10011,2024-02-15T17:15:06.759078
4KHjnRNvrkKHchEznhlnSA,b'Sweet Chick',american,164 Bedford Ave,"{'latitude': 40.718371, 'longitude': -73.95733}",2275,4.0,11211,2024-02-15T17:15:06.759078
EF4M55USa1ZNy1rP5Kuk2w,b'Chez Moi',american,135 Atlantic Ave,"{'latitude': 40.6907305802403, 'longitude': -73.99551244328}",477,4.1,11201,2024-02-15T17:15:06.759078
Jy0nQ1uI8KPvTv8nBZGdMg,b'Wildair',american,142 Orchard St,"{'latitude': 40.7197229753629, 'longitude': -73.98919771717}",232,3.9,10002,2024-02-15T17:15:06.759078
fDeC90b2ZqPQClL62jOUmw,b'Omakase Room by Mitsu',american,14 Christopher St,"{'latitude': 40.73382, 'longitude': -74.00042}",214,4.4,10014,2024-02-15T17:15:06.759078
jzQNE09rRKz8Ou-bEdEY1Q,b'The Grey Dog - Nolita',american,244 Mulberry St,"{'latitude': 40.7229699, 'longitude': -73.99576}",719,4.0,10012,2024-02-15T17:15:06.759078
6gpx42BtqgUdyYe8y9DP4Q,b'Fat Fowl',american,445 Albee Sq W,"{'latitude': 40.6910061, 'longitude': -73.98295519999999}",105,4.4,11201,2024-02-15T17:15:06.759078
yRwl16UJIVH9aJypg1zV2w,b'Spicy Moon at Bowery',american,265 Bowery,"{'latitude': 40.723434, 'longitude': -73.992478}",71,4.2,10002,2024-02-15T17:15:06.759078
P2CTp4xyaNCe2AXSiLeOSQ,b'The Odeon',american,145 W Broadway,"{'latitude': 40.71692, 'longitude': -74.00792}",790,3.9,10013,2024-02-15T17:15:06.759078
McU7XI3HoWFELTDaGc1SEw,b'Ginger and Lemongrass',american,153 Rivington St,"{'latitude': 40.71912, 'longitude': -73.98567}",593,4.2,10002,2024-02-15T17:15:06.759078
3Ic4C60oSH1cV2jknUXSjQ,b'The Flatiron Room - NoMad',american,37 W 26th St,"{'latitude': 40.74452, 'longitude': -73.99049}",1075,4.3,10010,2024-02-15T17:15:06.759078
nnMEtKLL0lyaXyXACRkVEQ,b'no. 7',american,627 Vanderbilt Ave,"{'latitude': 40.67831, 'longitude': -73.96843}",15,4.2,11238,2024-02-15T17:15:06.759078
9phYK1esfjNkdd5UPIt9_w,b'Fulton Burger',american,17 Old Fulton St,"{'latitude': 40.702801, 'longitude': -73.993492}",45,3.0,10038,2024-02-15T17:15:06.759078
JwCnSW-RQ7_DxvbzWNO1hA,b'Coletta',american,365 3rd Ave,"{'latitude': 40.74094, 'longitude': -73.98139}",255,4.6,10016,2024-02-15T17:15:06.759078
8bIXIStb1SVu1sXYfcMH5g,"b""Ruby's Cafe - East Village""",american,198 E 11th St,"{'latitude': 40.730932, 'longitude': -73.988061}",430,4.4,10003,2024-02-15T17:15:06.759078
KjN7kiCP4kZbt1dj8w3A3g,b'Steam - Shanghai Asian Fusion | All day dim sum',american,470 6th Ave,"{'latitude': 40.73561, 'longitude': -73.99789}",131,4.5,10011,2024-02-15T17:15:06.759078
qYV_BJ6Pkv6pUFm26nW4Bw,b'KYU - New York',american,324 Lafayette St,"{'latitude': 40.72561796731312, 'longitude': -73.99526341371117}",212,3.9,10012,2024-02-15T17:15:06.759078
lPIeccnT2RQTHFKpDafoxQ,b'Wo Hop Next Door',american,15 Mott St,"{'latitude': 40.7142, 'longitude': -73.99886}",51,4.2,10013,2024-02-15T17:15:06.759078
h91WSlCOdxaQOohJ0YVkxA,b'Black Tap Craft Burgers & Beer',american,45 W 35th St,"{'latitude': 40.750147, 'longitude': -73.985985}",283,4.0,10001,2024-02-15T17:15:06.759078
kDJbzzmCEjFbyDQ-lSygvw,b'Fresh Salt',american,146 Beekman St,"{'latitude': 40.70707, 'longitude': -74.00244}",425,4.0,10038,2024-02-15T17:15:06.759078
vVVmHacu2YAxKfpIjhfd1g,b'Norma',american,438 3rd Ave,"{'latitude': 40.743553, 'longitude': -73.980026}",648,4.4,10016,2024-02-15T17:15:06.759078
54SrQVVhGcvfuIkFabQ8KQ,"b""P.J. Clarke's""",american,915 Third Ave,"{'latitude': 40.7589148, 'longitude': -73.9680336}",1044,3.8,10022,2024-02-15T17:15:06.759078
oTL_nPII6x0HfPVpEQklUg,b'PLANTA Queen Nomad',american,15 W 27th St,"{'latitude': 40.744435, 'longitude': -73.98832}",711,4.3,10001,2024-02-15T17:15:06.759078
nKjEA5nW5zm2MjD2ukdTtQ,b'Grindhaus',american,275 Van Brunt St,"{'latitude': 40.67919, 'longitude': -74.01055}",116,4.5,11231,2024-02-15T17:15:06.759078
q0hMNf-YhfDMFQyUQdsIJg,b'R40',american,47-16 Vernon Blvd,"{'latitude': 40.74501, 'longitude': -73.95363}",213,4.4,11101,2024-02-15T17:15:06.759078
xJuKTbInUnTsLINLLH8ehw,b'KRU',american,190 N 14th St,"{'latitude': 40.72281573696329, 'longitude': -73.9557975}",63,4.2,11249,2024-02-15T17:15:06.759078
Rc1lxc5lSKJYd162JHNMfQ,b'Bea',american,403 W 43rd St,"{'latitude': 40.7591968, 'longitude': -73.9923361}",2936,4.2,10036,2024-02-15T17:15:06.759078
